id_card,academic_year_id,to_pay,pay_1_no,pay_1,pay_2_no,pay_2,pay_3_no,pay_3,sport_no,sport
e20120288,2014,500,3151,200,5586,300,,,,
e20121127,2014,125,2158,125,,,,,,
e20110704,2014,450,2607,225,5810,225,,,,
e20121168,2014,250,1430,125,4953,125,,,,
e20121176,2014,0,,,,,,,,
e20120462,2014,500,1459,200,4823,300,,,,
e20120514,2014,500,1748,250,4504,250,,,,
e20130797,2014,0,,,,,,,,
e20120857,2014,0,,,,,,,,
e20120665,2014,500,1336,250,4551,250,,,,
e20130832,2014,550,1115,275,3680,275,,,,
e20130697,2014,550,474,550,,,,,,
e20120759,2014,500,2468,250,4521,250,,,,
e20100471,2014,225,3083,100,3537,125,,,,
e20121182,2014,0,,,,,,,,
e20121219,2014,250,3798,250,,,,,,
e20130750,2014,550,163,280,,,,,,
e20120721,2014,250,2254,250,,,,,,
e20130853,2014,550,286,275,,,,,,
e20120098,2014,0,,,,,,,,
e20121028,2014,0,,,,,,,,
e20130687,2014,550,391,275,4649,275,,,,
e20110447,2014,450,1493,225,3506,225,,,,
e20120709,2014,500,574,250,4293,250,,,,
e20110310,2014,225,2044,125,4645,100,,,,
e20120479,2014,500,4114,500,,,,,,
e20121083,2014,125,2704,125,,,,,,
e20120622,2014,500,2536,300,5193,200,,,,
e20130495,2014,400,842,200,3940,200,,,,
e20120520,2014,250,2657,125,4596,125,,,,
e20100560,2014,450,1243,225,4074,225,,,,
e20110719,2014,450,2480,450,,,,,,
e20130962,2014,300,1272,150,3714,150,,,,
e20110923,2014,200,3746,200,,,,,,
e20100519,2014,225,2173,225,,,,,,
e20120930,2014,125,2745,125,,,,,,
e20120859,2014,0,,,,,,,,
e20121046,2014,250,1531,125,5891,125,,,,
e20130027,2014,550,191,550,,,,,,
e20130972,2014,300,664,300,,,,,,
e20120837,2014,125,3944,125,,,,,,
e20120200,2014,500,2333,250,4365,250,,,,
e20131108,2014,200,1300,100,3521,100,,,,
e20121108,2014,125,2455,125,,,,,,
e20120843,2014,250,2204,125,4681,125,,,,
e20110080,2014,450,1963,200,5636,250,,,,
e20110866,2014,200,,,,,,,,
e20110075,2014,450,2937,200,4927,250,,,,
e20130110,2014,0,,,,,,,,
e20100413,2014,0,,,,,,,,
e20121210,2014,0,,,,,,,,
e20130350,2014,550,511,275,4501,275,,,,
e20110370,2014,450,1917,200,3762,250,,,,
e20110972,2014,200,2076,200,,,,,,
e20120625,2014,0,,,,,,,,
e20121151,2014,250,3346,250,,,,,,
e20120686,2014,500,1047,250,4392,250,,,,
e20120864,2014,0,,,,,,,,
e20130400,2014,550,320,550,,,,,,
e20130568,2014,550,1000,250,4581,300,,,,
e20130691,2014,400,1166,400,,,,,,
e20120746,2014,0,,,,,,,,
e20130013,2014,550,461,275,5499,275,,,,
,2014,250,2664,125,1784,125,,,,
,2014,550,168,275,4332,275,,,,
e20131061,2014,300,1487,150,4401,150,,,,
e20121020,2014,250,1844,125,5889,125,,,,
e20130982,2014,0,1339,0,4650,0,,,,
e20120201,2014,0,,,,,,,,
e20131009,2014,300,344,150,3605,150,,,,
e20131035,2014,300,1316,150,,,,,,
e20130444,2014,550,754,275,4653,275,,,,
e20110489,2014,450,,,,,,,,
e20120717,2014,0,,,,,,,,
e20120090,2014,500,3156,150,1397,350,,,,
e20120911,2014,125,2813,125,,,,,,
e20130644,2014,550,703,275,5562,275,,,,
e20131057,2014,200,1124,100,,,,,,
e20130586,2014,550,346,275,3511,275,,,,
e20120570,2014,500,5653,250,,,,,,
e20130704,2014,550,1136,550,,,,,,
e20120668,2014,250,1837,125,4408,125,,,,
e20110055,2014,450,2588,200,5170,250,,,,
e20110428,2014,450,1600,225,4673,225,,,,
e20121047,2014,250,1788,100,3022,100,5869,50,,
e20120463,2014,500,2827,250,5646,250,,,,
e20120614,2014,500,2118,250,4837,250,,,,
e20120955,2014,250,3390,250,,,,,,
e20120352,2014,250,1277,125,5385,125,,,,
e20121091,2014,250,3668,125,5815,125,,,,
e20131131,2014,200,1173,100,4014,100,,,,
e20120008,2014,500,2582,250,4846,250,,,,
e20110329,2014,450,1614,225,4686,225,,,,
e20120722,2014,500,3207,500,,,,,,
e20120049,2014,500,2874,250,,,,,,
e20130288,2014,550,926,280,3628,270,,,,
e20120435,2014,250,1810,125,5074,125,,,,
e20110304,2014,450,2497,225,5004,225,,,,
e20130887,2014,550,604,275,4347,275,,,,
e20120819,2014,,,,,,,,,
e20120156,2014,500,2111,250,4688,250,,,,
e20120935,2014,125,2638,125,,,,,,
e20120953,2014,125,2514,125,,,,,,
e20110340,2014,0,,,,,,,,
e20130046,2014,550,950,300,4609,250,,,,
e20130692,2014,550,412,550,,,,,,
e20120789,2014,500,2244,500,,,,,,
e20110291,2014,450,1913,450,,,,,,
e20131046,2014,300,1412,150,5404,150,,,,
e20110126,2014,450,3356,225,5460,225,,,,
e20120286,2014,500,2216,250,4276,250,,,,
e20110967,2014,100,2463,100,,,,,,
e20131201,2014,0,,,,,,,,
e20120432,2014,250,1731,250,,,,,,
e20121185,2014,125,,,,,,,,
e20120781,2014,500,2232,250,4404,250,,,,
e20120484,2014,500,2136,500,,,,,,
e20120840,2014,250,1553,125,5367,125,,,,
e20121109,2014,0,,,,,,,,
e20130420,2014,550,559,275,4227,275,,,,
e20130912,2014,400,1065,200,2727,200,,,,
e20120165,2014,250,2196,250,,,,,,
e20131017,2014,300,1095,150,,,,,,
e20120068,2014,500,3112,250,4571,250,,,,
e20131222,2014,200,1419,100,3744,100,,,,
e20130135,2014,550,869,550,,,,,,
e20120751,2014,500,2881,250,5470,250,,,,
e20120872,2014,250,2478,250,,,,,,
e20120154,2014,0,,,,,,,,
e20100171,2014,225,1422,125,3923,100,,,,
e20120239,2014,250,2264,125,3126,125,,,,
e20120367,2014,0,,,,,,,,
e20121048,2014,0,,,,,,,,
e20110953,2014,200,3913,200,,,,,,
e20121119,2014,250,1596,125,3073,125,,,,
e20121172,2014,0,,,,,,,,
e20120740,2014,500,1585,250,3710,250,,,,
e20110773,2014,225,2057,225,,,,,,
e20130361,2014,550,356,275,3849,275,,,,
e20120388,2014,500,2496,250,5477,250,,,,
e20110463,2014,450,1943,225,5250,150,5419,75,,
e20110821,2014,0,,,,,,,,
e20130205,2014,250,665,250,,,,,,
e20120376,2014,500,557,250,5441,250,,,,
e20130739,2014,400,387,400,,,,,,
e20131142,2014,200,1468,200,,,,,,
e20130043,2014,400,563,200,3597,200,,,,
e20130670,2014,550,33,275,3681,275,,,,
e20130221,2014,550,151,300,4778,150,5240,100,,
e20110596,2014,450,2226,450,,,,,,
e20120814,2014,500,2838,250,,,,,,
e20131090,2014,200,1414,100,3685,100,,,,
e20120724,2014,250,618,125,4124,125,,,,
e20121205,2014,250,3622,250,,,,,,
e20120823,2014,250,3480,125,,,,,,
e20120182,2014,500,1327,250,5511,250,,,,
e20120439,2014,500,2221,500,,,,,,
e20110474,2014,450,795,225,,,,,,
e20130578,2014,400,921,200,3517,200,,,,
e20130200,2014,550,621,300,3027,250,,,,
e20130458,2014,0,,,,,,,,
e20110041,2014,225,2050,225,,,,,,
e20131021,2014,300,1357,300,,,,,,
e20120847,2014,550,1006,275,4252,275,,,,
e20120892,2014,0,,,,,,,,
e20130348,2014,400,426,200,4713,200,,,,
,2014,100,1884,100,,,,,,
e20130054,2014,550,1077,275,3733,275,,,,
e20130365,2014,0,,,,,,,,
e20120553,2014,0,,,,,,,,
e20130643,2014,550,56,550,,,,,,
e20130925,2014,275,696,275,,,,,,
e20120738,2014,500,1039,500,,,,,,
e20120004,2014,0,,,,,,,,
e20110342,2014,225,1613,225,,,,,,
e20110390,2014,450,2471,200,5287,250,,,,
e20130011,2014,0,,,,,,,,
e20120190,2014,500,1846,250,4606,250,,,,
e20110568,2014,450,,,,,,,,
e20121174,2014,0,,,,,,,,
e20121175,2014,250,3023,125,5843,125,,,,
e20120120,2014,250,2319,125,4723,125,,,,
e20130536,2014,550,459,550,,,,,,
e20120537,2014,250,4522,125,5347,125,,,,
e20120592,2014,500,545,250,5614,250,,,,
e20120406,2014,250,1878,250,,,,,,
e20120180,2014,0,,,,,,,,
e20130004,2014,400,918,200,3644,200,,,,
e20120237,2014,500,2604,500,,,,,,
e20120345,2014,500,2802,250,3572,250,,,,
e20120391,2014,500,2640,250,5613,250,,,,
e20110448,2014,450,2151,225,5178,225,,,,
e20130978,2014,200,1253,100,3949,100,,,,
e20120491,2014,500,2400,250,5382,250,,,,
e20120617,2014,250,1963,125,3697,125,,,,
e20130384,2014,550,383,275,4641,275,,,,
e20130580,2014,0,,,,,,,,
e20130030,2014,550,930,275,4083,275,,,,
e20130209,2014,550,190,275,4390,275,,,,
e20120698,2014,500,5017,350,3753,150,,,,
e20110722,2014,450,2065,200,5743,230,,,,
e20121180,2014,250,3621,250,,,,,,
e20120818,2014,500,3032,250,,,,,,
e20120846,2014,250,1737,125,2761,125,,,,
e20130097,2014,550,919,275,3844,275,,,,
e20110403,2014,450,1542,225,5076,225,,,,
e20120586,2014,500,2336,250,4586,250,,,,
e20110952,2014,100,2201,100,,,,,,
e20121165,2014,250,,,,,,,,
e20130847,2014,550,118,275,4692,275,,,,
e20120248,2014,500,2766,250,4629,250,,,,
e20120351,2014,250,1556,125,4695,125,,,,
e20110493,2014,450,1782,225,5632,225,,,,
e20130155,2014,275,934,275,,,,,,
e20120597,2014,500,716,250,4342,250,,,,
e20110008,2014,0,,,,,,,,
e20120073,2014,250,3060,100,4398,150,,,,
e20120131,2014,250,1727,125,3703,125,,,,
e20110336,2014,450,1572,450,,,,,,
e20130551,2014,400,70,250,3878,150,,,,
e20120552,2014,250,2059,125,3994,125,,,,
e20110778,2014,225,1785,105,5015,120,,,,
e20120791,2014,500,,,,,,,,
e20120801,2014,500,1840,200,5141,300,,,,
e20130550,2014,550,658,280,4030,270,,,,
e20121144,2014,125,1900,125,,,,,,
e20120735,2014,500,2996,500,,,,,,
e20120987,2014,250,1640,125,3539,125,,,,
e20121030,2014,250,2035,125,4536,125,,,,
e20130085,2014,200,371,200,,,,,,
e20120164,2014,250,2413,250,,,,,,
e20130230,2014,550,1222,275,5513,275,,,,
e20131066,2014,300,689,150,3758,150,,,,
e20130938,2014,550,1091,275,5021,275,,,,
e20120902,2014,250,2085,125,5896,125,,,,
e20121009,2014,250,1843,125,5864,125,,,,
e20120359,2014,500,1269,500,,,,,,
e20110763,2014,450,1559,225,5773,225,,,,
e20130904,2014,550,200,275,3696,275,,,,
e20120122,2014,500,3192,250,5355,250,,,,
e20110879,2014,200,2845,100,4493,100,,,,
e20120145,2014,500,726,250,4659,250,,,,
e20120088,2014,500,515,250,4395,250,,,,
e20130371,2014,400,937,200,3910,200,,,,
e20120443,2014,500,2904,250,5292,250,,,,
e20120207,2014,500,1904,500,,,,,,
e20120695,2014,0,,,,,,,,
e20120309,2014,500,2235,500,,,,,,
e20110439,2014,450,1654,230,5370,220,,,,
e20130709,2014,550,1165,550,,,,,,
e20120226,2014,500,1635,250,4558,250,,,,
e20120242,2014,500,2142,250,4325,250,,,,
e20130294,2014,550,219,300,4218,250,,,,
e20120525,2014,500,639,250,3942,250,,,,
e20130659,2014,550,490,275,,,,,,
e20110656,2014,450,1529,225,5553,225,,,,
e20110799,2014,450,2494,250,5102,200,,,,
e20120048,2014,500,2408,250,,,,,,
e20120638,2014,500,1948,250,5442,250,,,,
e20121170,2014,125,2746,125,,,,,,
e20121085,2014,125,2879,125,,,,,,
e20130053,2014,200,528,200,,,,,,
e20120480,2014,250,3011,125,5208,125,,,,
e20120198,2014,500,2125,250,4417,250,,,,
e20130997,2014,300,613,150,5173,150,,,,
e20130877,2014,550,100,275,4742,275,,,,
e20120051,2014,500,693,250,4283,250,,,,
e20130479,2014,400,1042,200,3939,200,,,,
e20130579,2014,550,505,275,3701,275,,,,
e20120103,2014,250,2114,250,,,,,,
,2014,550,648,275,3575,275,,,,
,2014,500,1862,250,,,,,,
,2014,150,339,150,,,,,,
e20120402,2014,500,1671,250,4300,250,,,,
e20131117,2014,300,1447,150,3657,150,,,,
e20130882,2014,550,904,300,4158,250,,,,
e20120732,2014,500,2095,250,4701,250,,,,
e20131083,2014,300,1458,150,5085,150,,,,
e20120076,2014,500,2629,250,,,,,,
e20120223,2014,,,,,,,,,
e20120705,2014,500,2286,250,5564,250,,,,
e20131188,2014,0,397,0,4787,0,,,,
e20120583,2014,250,2259,250,,,,,,
e20111013,2014,200,2805,100,4100,100,,,,
e20130965,2014,200,1180,100,4633,100,,,,
e20120160,2014,250,3383,125,5747,125,,,,
e20130808,2014,400,1116,200,3812,200,,,,
e20120771,2014,0,,,,,,,,
e20110441,2014,450,1733,250,3585,200,,,,
e20110810,2014,0,,,,,,,,
e20120210,2014,250,465,250,,,,,,
e20121000,2014,250,1890,125,5265,125,,,,
e20121044,2014,125,2739,125,,,,,,
e20120600,2014,500,1369,250,4998,250,,,,
e20120849,2014,250,1664,125,2957,125,,,,
e20131014,2014,200,1171,100,3783,100,,,,
e20131227,2014,300,2161,150,5039,150,,,,
e20120411,2014,500,1907,250,4962,250,,,,
e20121158,2014,0,,,,,,,,
e20110201,2014,450,2255,450,,,,,,
e20121013,2014,250,2028,125,4239,125,,,,
e20130681,2014,550,700,275,3683,275,,,,
e20110659,2014,450,2014,225,5323,225,,,,
e20120099,2014,500,2445,250,4443,250,,,,
e20131179,2014,300,632,150,5212,150,,,,
e20110845,2014,200,2470,100,5757,100,,,,
e20120908,2014,250,1740,125,4852,125,,,,
e20120346,2014,500,2072,250,4530,250,,,,
e20130545,2014,550,436,275,3871,275,,,,
e20110247,2014,450,2459,225,4790,225,,,,
e20110746,2014,450,2317,225,4841,225,,,,
e20110082,2014,0,,,,,,,,
e20120320,2014,500,1959,250,4663,250,,,,
e20120047,2014,500,1118,250,4764,250,,,,
e20110113,2014,450,2558,225,3955,225,,,,
e20120677,2014,0,,,,,,,,
e20130077,2014,550,891,280,4060,270,,,,
e20120659,2014,250,3442,120,5537,130,,,,
e20131069,2014,0,567,,,,,,,
e20130497,2014,550,27,300,3900,250,,,,
e20120094,2014,500,2944,250,4553,250,,,,
e20130686,2014,400,1138,400,,,,,,
e20121140,2014,125,2486,125,,,,,,
e20121225,2014,250,3407,100,,,,,,
e20110729,2014,450,3039,230,3886,220,,,,
e20130951,2014,300,510,150,4706,150,,,,
e20130059,2014,550,976,275,3866,275,,,,
e20121006,2014,125,3149,125,,,,,,
e20120447,2014,500,3197,250,5643,250,,,,
e20110601,2014,450,3410,225,,,,,,
e20120138,2014,250,2320,125,4708,125,,,,
e20110153,2014,225,3271,125,4623,100,,,,
e20120222,2014,500,1490,500,,,,,,
e20130358,2014,550,1242,275,3755,275,,,,
e20120691,2014,250,1841,250,,,,,,
e20120072,2014,500,3133,250,4721,250,,,,
e20130854,2014,400,1114,200,4137,200,,,,
e20131169,2014,0,1270,,,,,,,
e20130220,2014,550,876,275,4476,275,,,,
e20120273,2014,500,4330,500,,,,,,
e20120898,2014,250,5109,250,,,,,,
e20120261,2014,500,591,250,4241,250,,,,
e20131052,2014,300,1157,150,4877,150,,,,
e20120736,2014,500,1625,250,4635,250,,,,
e20120434,2014,500,1746,250,5621,250,,,,
e20130706,2014,550,678,275,4617,275,,,,
e20120645,2014,500,3450,250,,,,,,
e20120723,2014,500,1800,250,3516,250,,,,
e20120022,2014,0,,,,,,,,
e20110703,2014,225,3070,125,5128,100,,,,
,2014,250,444,125,4507,125,,,,
e20120626,2014,500,1770,250,5002,250,,,,
e20130114,2014,550,28,275,3531,275,,,,
e20130475,2014,550,1015,300,3845,250,,,,
e20130598,2014,550,83,275,3880,275,,,,
e20120431,2014,500,1964,250,4437,250,,,,
e20120669,2014,0,,,,,,,,
e20110102,2014,225,1523,110,3813,115,,,,
e20110654,2014,450,1446,450,,,,,,
e20120037,2014,500,1395,250,4605,250,,,,
e20110354,2014,450,2684,450,,,,,,
e20110711,2014,0,,,,,,,,
e20130523,2014,0,,,,,,,,
e20120903,2014,125,2886,125,,,,,,
e20120362,2014,500,3462,250,5098,250,,,,
e20120285,2014,500,1383,500,,,,,,
e20120817,2014,500,3072,230,5635,270,,,,
e20120358,2014,500,2716,250,4440,250,,,,
e20120633,2014,500,2079,250,4509,250,,,,
e20120415,2014,500,3110,250,4379,250,,,,
e20121095,2014,250,,,,,,,,
e20121117,2014,250,1637,125,,,,,,
e20110565,2014,450,2627,225,4942,225,,,,
e20131032,2014,200,1282,100,5558,100,,,,
e20121029,2014,250,1703,125,5174,125,,,,
,2014,450,3341,225,4976,225,,,,
e20110098,2014,450,2557,225,3954,225,,,,
e20120266,2014,500,3051,250,4097,250,,,,
e20130616,2014,550,993,275,4188,275,,,,
e20130718,2014,550,724,275,4282,275,,,,
e20120853,2014,125,3180,125,,,,,,
e20120153,2014,500,1444,250,,,,,,
e20120527,2014,500,301,250,4039,250,,,,
e20120053,2014,0,,,,,,,,
e20110731,2014,225,2008,110,3873,115,,,,
e20130144,2014,550,623,300,3009,250,,,,
e20110864,2014,450,3422,450,,,,,,
e20120993,2014,250,3938,150,4486,100,,,,
e20110562,2014,0,,,,,,,,
e20120880,2014,250,1535,125,5822,125,,,,
e20130357,2014,0,,,,,,,,
e20120386,2014,500,2686,250,5667,250,,,,
e20120208,2014,500,3137,250,4979,250,,,,
e20120029,2014,500,2083,200,4419,200,5651,100,,
e20120061,2014,500,3205,250,5185,250,,,,
e20130482,2014,0,,,,,,,,
e20121209,2014,250,2180,150,10,100,,,,
e20120399,2014,250,699,125,2266,125,,,,
e20110574,2014,450,1721,225,4646,225,,,,
e20121148,2014,125,2485,125,,,,,,
e20120687,2014,500,2048,250,4593,250,,,,
e20130113,2014,550,684,275,3530,275,,,,
e20130511,2014,550,967,550,,,,,,
e20120833,2014,250,2913,125,5707,125,,,,
e20130287,2014,550,602,300,3822,250,,,,
e20130488,2014,550,1099,275,4867,275,,,,
e20121001,2014,0,,,,,,,,
e20120924,2014,0,,,,,,,,
e20131088,2014,0,1266,0,,,,,,
e20110148,2014,225,1651,125,4516,100,,,,
e20130184,2014,550,561,275,4152,275,,,,
e20121040,2014,0,,,,,,,,
e20110544,2014,450,3264,225,4948,225,,,,
e20131223,2014,200,1914,100,3985,100,,,,
e20121037,2014,0,,,,,,,,
e20110144,2014,0,,,,,,,,
e20130708,2014,550,706,550,,,,,,
e20130552,2014,550,798,275,4031,275,,,,
e20131084,2014,0,1359,0,4258,0,,,,
e20120769,2014,500,1504,250,4245,250,,,,
e20120628,2014,500,2908,250,,,,,,
e20120241,2014,500,1757,250,4393,250,,,,
e20130726,2014,400,924,200,3723,200,,,,
e20120764,2014,0,,,,,,,,
e20130952,2014,300,1784,150,5885,150,,,,
e20130284,2014,400,717,200,3282,200,,,,
e20120607,2014,250,1725,125,4023,125,,,,
e20120024,2014,500,1352,250,4847,250,,,,
e20120069,2014,500,2943,250,4394,250,,,,
e20120169,2014,500,2231,500,,,,,,
e20130763,2014,200,1038,200,,,,,,
e20120720,2014,500,1650,250,4038,250,,,,
e20120184,2014,0,,,,,,,,
e20130916,2014,275,932,275,,,,,,
e20120251,2014,250,2264,250,,,,,,
e20120065,2014,500,2270,250,4475,250,,,,
e20130437,2014,550,871,275,4236,275,,,,
e20121043,2014,125,1931,125,,,,,,
e20120135,2014,500,2932,250,4801,250,,,,
e20120140,2014,500,1713,250,4262,250,,,,
e20121002,2014,250,1462,125,5425,125,,,,
e20120755,2014,500,5669,450,,,,,,
e20131143,2014,300,1143,150,3726,150,,,,
e20120146,2014,500,738,250,4734,250,,,,
e20120263,2014,250,2555,125,3953,125,,,,
e20110929,2014,0,,,,,,,,
e20121066,2014,125,2741,125,,,,,,
e20130649,2014,400,1005,200,5351,200,,,,
e20120334,2014,500,3302,250,5606,250,,,,
e20121034,2014,125,2484,125,,,,,,
e20121041,2014,125,3131,125,,,,,,
,2014,0,,,,,,,,
e20120384,2014,500,2017,250,5444,250,,,,
e20120799,2014,500,355,250,4333,250,,,,
e20120811,2014,500,3550,500,,,,,,
e20110220,2014,0,,,,,,,,
e20130298,2014,550,811,275,,,,,,
e20120405,2014,500,1673,250,4301,250,,,,
e20120498,2014,500,1048,250,4814,250,,,,
e20120531,2014,500,1847,250,4589,250,,,,
e20121203,2014,125,,,,,,,,
e20120800,2014,500,2928,250,4622,250,,,,
e20130136,2014,550,954,275,,,,,,
e20120260,2014,500,2453,250,4848,250,,,,
e20120972,2014,250,2214,250,,,,,,
e20120728,2014,500,1689,250,4857,250,,,,
e20121211,2014,125,2474,125,,,,,,
e20130039,2014,0,,,,,,,,
e20130080,2014,550,952,300,3624,250,,,,
e20120863,2014,125,745,125,,,,,,
e20120747,2014,0,,,,,,,,
,2014,100,2310,100,,,,,,
,2014,550,690,275,,,,,,
,2014,500,1374,250,4334,250,,,,
,2014,500,2935,250,4329,250,,,,
e20120860,2014,0,,,,,,,,
e20110311,2014,225,5507,225,,,,,,
e20120750,2014,500,3448,250,,,,,,
e20120171,2014,250,2116,250,,,,,,
e20120905,2014,0,,,,,,,,
e20121149,2014,0,,,,,,,,
e20120269,2014,500,2869,250,4324,250,,,,
e20131048,2014,0,1350,0,,,,,,
e20120653,2014,500,1709,250,4961,250,,,,
e20110010,2014,225,1586,125,4318,100,,,,
e20120438,2014,500,3109,250,4849,250,,,,
e20121050,2014,0,,,,,,,,
e20130555,2014,400,362,300,3861,100,,,,
e20110612,2014,450,2231,225,5153,225,,,,
e20121139,2014,125,2754,125,,,,,,
e20120356,2014,500,1975,250,5424,250,,,,
e20130472,2014,550,894,275,4339,275,,,,
e20121102,2014,125,3265,125,,,,,,
e20130106,2014,550,178,550,,,,,,
e20120166,2014,500,3288,250,4802,250,,,,
e20121189,2014,250,2074,250,,,,,,
e20120563,2014,500,2189,500,,,,,,
e20120744,2014,250,772,250,,,,,,
e20120923,2014,250,2241,125,4868,125,,,,
e20120433,2014,500,2277,250,,,,,,
e20130005,2014,550,1162,550,,,,,,
e20110131,2014,450,2009,250,4580,200,,,,
e20120550,2014,500,1712,500,,,,,,
e20120071,2014,0,,,,,,,,
e20120477,2014,500,4714,500,,,,,,
e20131103,2014,0,1225,0,,,,,,
e20110051,2014,0,,,,,,,,
e20130142,2014,550,98,275,4272,275,,,,
e20120560,2014,500,742,250,4655,250,,,,
e20120582,2014,500,3044,250,5114,250,,,,
e20120642,2014,500,1970,250,5593,250,,,,
e20120726,2014,0,,,,,,,,
e20120796,2014,250,1525,125,4508,125,,,,
e20110130,2014,0,,,,,,,,
e20120130,2014,500,2352,250,4299,250,,,,
e20120417,2014,500,2237,500,,,,,,
e20120167,2014,500,3386,250,4461,250,,,,
e20120699,2014,500,2964,250,5188,250,,,,
e20120018,2014,500,3094,300,4812,200,,,,
e20130102,2014,400,720,200,4270,200,,,,
e20120133,2014,500,2299,250,4722,250,,,,
e20130237,2014,550,755,275,4317,275,,,,
e20110298,2014,450,2339,225,5343,225,,,,
e20130910,2014,550,666,275,4223,275,,,,
e20121072,2014,0,,,,,,,,
e20120623,2014,250,1790,125,4024,125,,,,
e20110034,2014,450,1464,225,5036,225,,,,
e20131177,2014,0,1478,0,,,,,,
e20130676,2014,275,637,275,,,,,,
e20120681,2014,500,1864,500,,,,,,
e20120739,2014,500,1670,250,5026,100,5345,150,,
e20120788,2014,500,303,250,4307,250,,,,
e20130944,2014,400,1123,200,3662,200,,,,
e20121126,2014,125,1934,125,,,,,,
e20120218,2014,,,,,,,,,
e20130660,2014,550,1189,275,3736,275,,,,
e20110554,2014,450,2154,250,4898,200,,,,
e20120400,2014,500,1438,250,4320,250,,,,
e20131085,2014,300,1204,200,3545,100,,,,
e20130781,2014,550,438,275,4142,275,,,,
e20120816,2014,500,2242,500,,,,,,
e20130754,2014,0,,,,,,,,
e20120111,2014,250,2130,250,,,,,,
e20110623,2014,450,3398,200,4856,250,,,,
e20120457,2014,500,4743,500,,,,,,
e20110038,2014,450,3337,225,5591,225,,,,
e20110352,2014,0,,,,,,,,
e20120485,2014,500,2338,250,5081,250,,,,
,2014,0,,,,,,,,
,2014,550,1192,275,5084,275,,,,
,2014,250,3393,250,,,,,,
e20120897,2014,250,1195,125,4537,125,,,,
e20120425,2014,500,3382,250,5468,250,,,,
e20131043,2014,200,311,100,4405,100,,,,
e20130942,2014,400,1156,200,3566,200,,,,
e20130052,2014,550,240,200,3594,200,,,,
e20120562,2014,250,350,125,4361,125,,,,
e20120593,2014,500,2909,250,5318,250,,,,
e20120077,2014,500,3143,250,5664,250,,,,
e20120497,2014,500,1779,250,5448,250,,,,
e20130217,2014,550,1098,275,4463,200,5432,75,,
e20120761,2014,250,3138,250,,,,,,
e20120927,2014,250,2391,100,5436,150,,,,
e20130342,2014,200,669,200,,,,,,
e20120760,2014,500,4878,500,,,,,,
e20120651,2014,500,2325,250,4766,250,,,,
e20120240,2014,500,1476,250,4072,250,,,,
e20120275,2014,500,1954,250,,,,,,
e20120373,2014,500,1751,250,3831,250,,,,
e20130251,2014,200,624,200,,,,,,
e20130300,2014,550,999,275,3652,275,,,,
e20110507,2014,450,4115,450,,,,,,
e20110818,2014,450,2522,150,4719,300,,,,
e20120521,2014,500,2824,250,4431,250,,,,
e20110909,2014,200,3457,100,,,,,,
e20120907,2014,250,3292,250,,,,,,
e20120500,2014,500,2596,250,4500,250,,,,
e20120021,2014,250,2094,125,4627,125,,,,
e20130116,2014,400,251,200,5676,200,,,,
e20130247,2014,550,788,275,4373,275,,,,
e20121003,2014,125,2183,125,,,,,,
e20131176,2014,200,1305,100,3930,100,,,,
e20120001,2014,500,1998,250,4631,250,,,,
e20120250,2014,0,,,,,,,,
e20130720,2014,550,906,275,4370,275,,,,
e20120712,2014,500,2347,200,4833,300,,,,
e20110457,2014,450,1702,150,5030,300,,,,
e20120232,2014,500,1220,500,,,,,,
e20120967,2014,125,2104,125,,,,,,
e20120418,2014,500,705,125,2275,125,,,,
e20130940,2014,550,595,275,4707,275,,,,
e20120634,2014,500,2839,250,4548,250,,,,
e20130885,2014,550,517,275,3761,275,,,,
e20121069,2014,0,,,,,,,,
e20100605,2014,450,5652,450,,,,,,
e20120313,2014,500,1923,250,4468,250,,,,
e20120510,2014,250,2200,250,,,,,,
e20120258,2014,500,2676,250,4019,250,,,,
e20130044,2014,550,903,275,3569,275,,,,
e20120213,2014,500,2128,250,4668,250,,,,
e20130311,2014,550,144,275,3765,275,,,,
e20131141,2014,0,1176,0,3830,0,,,,
,2014,500,1397,250,4424,250,,,,
,2014,250,3259,125,5037,125,,,,
,2014,300,1437,150,3979,150,,,,
,2014,500,1482,500,,,,,,
,2014,550,966,275,4189,275,,,,
,2014,400,446,200,3514,200,,,,
,2014,550,996,275,,,,,,
,2014,550,549,300,4128,250,,,,
,2014,500,2053,250,4326,250,,,,
e20130038,2014,550,577,275,4613,275,,,,
e20130430,2014,0,,,,,,,,
e20130534,2014,550,212,550,,,,,,
e20120196,2014,500,3241,250,5190,250,,,,
e20130436,2014,0,,,,,,,,
e20131124,2014,200,1256,100,3951,100,,,,
e20130838,2014,550,272,550,,,,,,
e20120324,2014,500,4730,250,2240,250,,,,
e20130364,2014,550,1163,550,,,,,,
e20120087,2014,500,2818,500,,,,,,
e20110339,2014,225,1951,110,4923,115,,,,
e20131098,2014,200,1254,100,,,,,,
e20130242,2014,550,1394,275,4336,275,,,,
e20120028,2014,500,2275,125,3329,125,4423,250,,
e20130122,2014,200,965,200,,,,,,
e20130174,2014,0,,,,,,,,
e20130376,2014,200,1090,200,,,,,,
e20130071,2014,550,969,275,4129,275,,,,
e20131107,2014,200,1503,100,3636,100,,,,
e20130901,2014,550,21,300,3663,250,,,,
e20120197,2014,500,1761,250,4322,250,,,,
e20130429,2014,400,367,300,4108,100,,,,
